filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
WIN_20240210_20_26_27_Pro.jpg,280725,"{}",1,0,"{""name"":""rect"",""x"":212,""y"":143,""width"":427,""height"":392}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_26_28_Pro.jpg,276365,"{}",1,0,"{""name"":""rect"",""x"":757,""y"":417,""width"":478,""height"":444}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_26_30_Pro (2).jpg,277367,"{}",1,0,"{""name"":""rect"",""x"":1274,""y"":628,""width"":305,""height"":339}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_26_30_Pro.jpg,252576,"{}",1,0,"{""name"":""rect"",""x"":1270,""y"":448,""width"":293,""height"":376}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_26_31_Pro.jpg,281984,"{}",1,0,"{""name"":""rect"",""x"":557,""y"":673,""width"":423,""height"":368}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_26_38_Pro.jpg,286305,"{}",1,0,"{""name"":""rect"",""x"":135,""y"":449,""width"":202,""height"":313}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_39_Pro.jpg,281019,"{}",1,0,"{""name"":""rect"",""x"":583,""y"":392,""width"":455,""height"":418}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_40_Pro (2).jpg,296947,"{}",1,0,"{""name"":""rect"",""x"":89,""y"":84,""width"":323,""height"":531}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_40_Pro.jpg,290968,"{}",1,0,"{""name"":""rect"",""x"":197,""y"":137,""width"":366,""height"":407}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_42_Pro (2).jpg,282933,"{}",1,0,"{""name"":""rect"",""x"":206,""y"":314,""width"":489,""height"":447}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_42_Pro.jpg,291597,"{}",1,0,"{""name"":""rect"",""x"":426,""y"":626,""width"":372,""height"":443}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_43_Pro.jpg,290794,"{}",1,0,"{""name"":""rect"",""x"":815,""y"":397,""width"":412,""height"":436}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_44_Pro.jpg,293867,"{}",1,0,"{""name"":""rect"",""x"":153,""y"":101,""width"":358,""height"":489}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_46_Pro.jpg,278551,"{}",1,0,"{""name"":""rect"",""x"":701,""y"":645,""width"":433,""height"":420}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_48_Pro.jpg,292742,"{}",1,0,"{""name"":""rect"",""x"":1284,""y"":82,""width"":466,""height"":557}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_50_Pro.jpg,294078,"{}",1,0,"{""name"":""rect"",""x"":150,""y"":167,""width"":335,""height"":426}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_51_Pro.jpg,263384,"{}",1,0,"{""name"":""rect"",""x"":483,""y"":250,""width"":278,""height"":404}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_52_Pro.jpg,291425,"{}",0,0,"{}","{}"
WIN_20240210_20_26_54_Pro.jpg,279411,"{}",1,0,"{""name"":""rect"",""x"":1151,""y"":277,""width"":482,""height"":457}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_55_Pro (2).jpg,296363,"{}",1,0,"{""name"":""rect"",""x"":1113,""y"":528,""width"":439,""height"":390}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_55_Pro.jpg,292766,"{}",1,0,"{""name"":""rect"",""x"":1256,""y"":20,""width"":459,""height"":423}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_56_Pro.jpg,277058,"{}",1,0,"{""name"":""rect"",""x"":433,""y"":93,""width"":380,""height"":455}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_57_Pro.jpg,290644,"{}",1,0,"{""name"":""rect"",""x"":11,""y"":592,""width"":243,""height"":354}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_58_Pro.jpg,291353,"{}",1,0,"{""name"":""rect"",""x"":699,""y"":485,""width"":473,""height"":469}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_26_59_Pro.jpg,281378,"{}",1,0,"{""name"":""rect"",""x"":763,""y"":69,""width"":497,""height"":496}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_00_Pro (2).jpg,297879,"{}",1,0,"{""name"":""rect"",""x"":82,""y"":254,""width"":274,""height"":331}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_00_Pro.jpg,283868,"{}",1,0,"{""name"":""rect"",""x"":89,""y"":148,""width"":345,""height"":417}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_01_Pro.jpg,288952,"{}",1,0,"{""name"":""rect"",""x"":595,""y"":380,""width"":372,""height"":419}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_03_Pro.jpg,288020,"{}",1,0,"{""name"":""rect"",""x"":225,""y"":409,""width"":330,""height"":364}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_07_Pro.jpg,299667,"{}",1,0,"{""name"":""rect"",""x"":152,""y"":329,""width"":215,""height"":267}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_08_Pro.jpg,278237,"{}",1,0,"{""name"":""rect"",""x"":479,""y"":55,""width"":300,""height"":432}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_09_Pro.jpg,308196,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":49,""width"":255,""height"":344}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_12_Pro.jpg,288917,"{}",1,0,"{""name"":""rect"",""x"":232,""y"":587,""width"":406,""height"":418}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_13_Pro (2).jpg,291625,"{}",1,0,"{""name"":""rect"",""x"":349,""y"":586,""width"":463,""height"":390}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_13_Pro.jpg,290879,"{}",1,0,"{""name"":""rect"",""x"":955,""y"":677,""width"":403,""height"":366}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_14_Pro.jpg,285365,"{}",1,0,"{""name"":""rect"",""x"":353,""y"":171,""width"":435,""height"":460}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_15_Pro.jpg,302853,"{}",1,0,"{""name"":""rect"",""x"":4,""y"":137,""width"":360,""height"":445}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_16_Pro.jpg,292765,"{}",1,0,"{""name"":""rect"",""x"":10,""y"":190,""width"":241,""height"":345}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_18_Pro.jpg,298538,"{}",1,0,"{""name"":""rect"",""x"":213,""y"":282,""width"":194,""height"":312}","{""Hand Gesture"":""2 Finger Pinch""}"
WIN_20240210_20_27_19_Pro (2).jpg,299098,"{}",1,0,"{""name"":""rect"",""x"":60,""y"":166,""width"":207,""height"":364}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_19_Pro.jpg,291484,"{}",1,0,"{""name"":""rect"",""x"":332,""y"":122,""width"":288,""height"":429}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_20_Pro.jpg,289168,"{}",1,0,"{""name"":""rect"",""x"":761,""y"":330,""width"":404,""height"":425}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_21_Pro.jpg,284967,"{}",1,0,"{""name"":""rect"",""x"":727,""y"":119,""width"":388,""height"":471}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_22_Pro (2).jpg,291367,"{}",1,0,"{""name"":""rect"",""x"":293,""y"":658,""width"":345,""height"":336}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_22_Pro.jpg,295735,"{}",1,0,"{""name"":""rect"",""x"":201,""y"":113,""width"":301,""height"":415}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_23_Pro.jpg,288369,"{}",1,0,"{""name"":""rect"",""x"":601,""y"":602,""width"":323,""height"":343}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_24_Pro.jpg,287097,"{}",1,0,"{""name"":""rect"",""x"":372,""y"":252,""width"":315,""height"":414}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_25_Pro.jpg,293651,"{}",1,0,"{""name"":""rect"",""x"":141,""y"":188,""width"":379,""height"":415}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_26_Pro.jpg,283665,"{}",1,0,"{""name"":""rect"",""x"":282,""y"":79,""width"":305,""height"":427}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_27_Pro.jpg,290380,"{}",1,0,"{""name"":""rect"",""x"":150,""y"":98,""width"":313,""height"":397}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_28_Pro.jpg,267624,"{}",1,0,"{""name"":""rect"",""x"":1153,""y"":107,""width"":449,""height"":459}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_29_Pro (2).jpg,289768,"{}",1,0,"{""name"":""rect"",""x"":1325,""y"":96,""width"":382,""height"":410}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_29_Pro.jpg,296951,"{}",1,0,"{""name"":""rect"",""x"":1070,""y"":370,""width"":433,""height"":403}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_30_Pro.jpg,300025,"{}",1,0,"{""name"":""rect"",""x"":1158,""y"":522,""width"":414,""height"":370}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_31_Pro.jpg,296091,"{}",1,0,"{""name"":""rect"",""x"":1337,""y"":488,""width"":426,""height"":388}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_32_Pro (2).jpg,292234,"{}",1,0,"{""name"":""rect"",""x"":754,""y"":692,""width"":459,""height"":343}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_32_Pro.jpg,291779,"{}",1,0,"{""name"":""rect"",""x"":911,""y"":191,""width"":479,""height"":438}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_35_Pro.jpg,300970,"{}",1,0,"{""name"":""rect"",""x"":1188,""y"":66,""width"":461,""height"":456}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_36_Pro.jpg,277802,"{}",1,0,"{""name"":""rect"",""x"":1014,""y"":604,""width"":455,""height"":355}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_37_Pro.jpg,298104,"{}",1,0,"{""name"":""rect"",""x"":1243,""y"":430,""width"":374,""height"":370}","{""Hand Gesture"":""3 Finger Pinch""}"
WIN_20240210_20_27_38_Pro (2).jpg,265986,"{}",1,0,"{""name"":""rect"",""x"":323,""y"":320,""width"":484,""height"":471}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_38_Pro.jpg,281851,"{}",1,0,"{""name"":""rect"",""x"":792,""y"":221,""width"":486,""height"":585}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_39_Pro.jpg,294167,"{}",1,0,"{""name"":""rect"",""x"":763,""y"":449,""width"":553,""height"":430}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_40_Pro (2).jpg,292404,"{}",1,0,"{""name"":""rect"",""x"":951,""y"":58,""width"":475,""height"":568}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_40_Pro.jpg,273592,"{}",1,0,"{""name"":""rect"",""x"":252,""y"":39,""width"":554,""height"":526}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_41_Pro.jpg,284121,"{}",1,0,"{""name"":""rect"",""x"":223,""y"":70,""width"":554,""height"":553}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_42_Pro.jpg,284770,"{}",1,0,"{""name"":""rect"",""x"":188,""y"":536,""width"":553,""height"":461}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_43_Pro.jpg,290972,"{}",1,0,"{""name"":""rect"",""x"":628,""y"":496,""width"":533,""height"":439}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_44_Pro.jpg,292869,"{}",1,0,"{""name"":""rect"",""x"":1027,""y"":382,""width"":392,""height"":423}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_45_Pro (2).jpg,300137,"{}",1,0,"{""name"":""rect"",""x"":1375,""y"":128,""width"":366,""height"":477}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_45_Pro.jpg,289921,"{}",1,0,"{""name"":""rect"",""x"":881,""y"":104,""width"":414,""height"":509}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_46_Pro.jpg,300563,"{}",1,0,"{""name"":""rect"",""x"":1189,""y"":433,""width"":412,""height"":482}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_47_Pro.jpg,285848,"{}",1,0,"{""name"":""rect"",""x"":1192,""y"":143,""width"":412,""height"":554}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_48_Pro.jpg,280788,"{}",1,0,"{""name"":""rect"",""x"":565,""y"":80,""width"":568,""height"":581}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_49_Pro (2).jpg,266495,"{}",1,0,"{""name"":""rect"",""x"":112,""y"":502,""width"":468,""height"":427}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_49_Pro.jpg,290893,"{}",1,0,"{""name"":""rect"",""x"":129,""y"":150,""width"":474,""height"":507}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_50_Pro.jpg,289548,"{}",1,0,"{""name"":""rect"",""x"":568,""y"":512,""width"":584,""height"":478}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_51_Pro (2).jpg,299865,"{}",1,0,"{""name"":""rect"",""x"":5,""y"":105,""width"":342,""height"":485}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_51_Pro.jpg,283942,"{}",1,0,"{""name"":""rect"",""x"":306,""y"":89,""width"":531,""height"":543}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_52_Pro.jpg,263352,"{}",1,0,"{""name"":""rect"",""x"":567,""y"":117,""width"":595,""height"":612}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_53_Pro.jpg,297692,"{}",1,0,"{""name"":""rect"",""x"":1056,""y"":100,""width"":496,""height"":580}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_54_Pro.jpg,302761,"{}",1,0,"{""name"":""rect"",""x"":951,""y"":425,""width"":479,""height"":527}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_57_Pro.jpg,287893,"{}",1,0,"{""name"":""rect"",""x"":367,""y"":351,""width"":674,""height"":567}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_27_58_Pro.jpg,287684,"{}",1,0,"{""name"":""rect"",""x"":339,""y"":85,""width"":597,""height"":568}","{""Hand Gesture"":""Palm of hand""}"
WIN_20240210_20_28_00_Pro (2).jpg,288953,"{}",1,0,"{""name"":""rect"",""x"":545,""y"":397,""width"":419,""height"":460}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_00_Pro.jpg,284314,"{}",1,0,"{""name"":""rect"",""x"":181,""y"":415,""width"":377,""height"":378}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_01_Pro.jpg,295438,"{}",1,0,"{""name"":""rect"",""x"":857,""y"":678,""width"":396,""height"":354}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_02_Pro (2).jpg,292556,"{}",1,0,"{""name"":""rect"",""x"":1105,""y"":302,""width"":376,""height"":380}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_02_Pro.jpg,290156,"{}",1,0,"{""name"":""rect"",""x"":725,""y"":300,""width"":429,""height"":403}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_03_Pro.jpg,288903,"{}",1,0,"{""name"":""rect"",""x"":256,""y"":244,""width"":402,""height"":390}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_04_Pro.jpg,295281,"{}",1,0,"{""name"":""rect"",""x"":944,""y"":324,""width"":407,""height"":371}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_05_Pro.jpg,286681,"{}",1,0,"{""name"":""rect"",""x"":263,""y"":295,""width"":417,""height"":353}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_06_Pro.jpg,288275,"{}",1,0,"{""name"":""rect"",""x"":358,""y"":58,""width"":312,""height"":407}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_07_Pro.jpg,298929,"{}",1,0,"{""name"":""rect"",""x"":29,""y"":243,""width"":219,""height"":359}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_08_Pro.jpg,290314,"{}",1,0,"{""name"":""rect"",""x"":283,""y"":735,""width"":313,""height"":308}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_09_Pro.jpg,289464,"{}",1,0,"{""name"":""rect"",""x"":65,""y"":720,""width"":296,""height"":309}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_10_Pro.jpg,289215,"{}",1,0,"{""name"":""rect"",""x"":1001,""y"":698,""width"":483,""height"":359}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_11_Pro (2).jpg,293720,"{}",1,0,"{""name"":""rect"",""x"":595,""y"":483,""width"":475,""height"":406}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_11_Pro.jpg,298294,"{}",1,0,"{""name"":""rect"",""x"":979,""y"":396,""width"":418,""height"":385}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_12_Pro.jpg,287474,"{}",1,0,"{""name"":""rect"",""x"":156,""y"":392,""width"":293,""height"":379}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_13_Pro.jpg,289647,"{}",1,0,"{""name"":""rect"",""x"":291,""y"":179,""width"":307,""height"":426}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_14_Pro (2).jpg,293140,"{}",1,0,"{""name"":""rect"",""x"":891,""y"":481,""width"":461,""height"":388}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_14_Pro.jpg,292273,"{}",1,0,"{""name"":""rect"",""x"":827,""y"":137,""width"":444,""height"":519}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_15_Pro.jpg,280251,"{}",1,0,"{""name"":""rect"",""x"":574,""y"":43,""width"":429,""height"":463}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_16_Pro (2).jpg,283169,"{}",1,0,"{""name"":""rect"",""x"":1072,""y"":117,""width"":427,""height"":482}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_16_Pro.jpg,298629,"{}",1,0,"{""name"":""rect"",""x"":66,""y"":90,""width"":349,""height"":441}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_17_Pro.jpg,292987,"{}",1,0,"{""name"":""rect"",""x"":942,""y"":568,""width"":427,""height"":409}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_19_Pro (2).jpg,284855,"{}",1,0,"{""name"":""rect"",""x"":258,""y"":123,""width"":349,""height"":485}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_19_Pro.jpg,283106,"{}",1,0,"{""name"":""rect"",""x"":282,""y"":519,""width"":386,""height"":441}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_20_Pro.jpg,261686,"{}",1,0,"{""name"":""rect"",""x"":280,""y"":514,""width"":413,""height"":408}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_28_21_Pro.jpg,290465,"{}",1,0,"{""name"":""rect"",""x"":731,""y"":443,""width"":451,""height"":421}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_31_38_Pro.jpg,292900,"{}",0,0,"{}","{}"
WIN_20240210_20_32_17_Pro.jpg,259807,"{}",1,0,"{""name"":""rect"",""x"":161,""y"":460,""width"":299,""height"":379}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_18_Pro (2).jpg,256016,"{}",1,0,"{""name"":""rect"",""x"":14,""y"":355,""width"":284,""height"":486}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_18_Pro.jpg,264464,"{}",1,0,"{""name"":""rect"",""x"":372,""y"":297,""width"":388,""height"":530}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_19_Pro.jpg,234091,"{}",1,0,"{""name"":""rect"",""x"":849,""y"":435,""width"":512,""height"":593}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_20_Pro.jpg,249717,"{}",1,0,"{""name"":""rect"",""x"":823,""y"":132,""width"":494,""height"":548}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_21_Pro.jpg,242170,"{}",1,0,"{""name"":""rect"",""x"":1251,""y"":189,""width"":460,""height"":510}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_22_Pro.jpg,237598,"{}",1,0,"{""name"":""rect"",""x"":232,""y"":279,""width"":297,""height"":314}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_23_Pro.jpg,237638,"{}",1,0,"{""name"":""rect"",""x"":648,""y"":311,""width"":214,""height"":353}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_24_Pro.jpg,231842,"{}",1,0,"{""name"":""rect"",""x"":702,""y"":250,""width"":213,""height"":337}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_25_Pro.jpg,238921,"{}",1,0,"{""name"":""rect"",""x"":578,""y"":295,""width"":276,""height"":331}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_26_Pro.jpg,239538,"{}",1,0,"{""name"":""rect"",""x"":358,""y"":254,""width"":276,""height"":327}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_27_Pro.jpg,258953,"{}",1,0,"{""name"":""rect"",""x"":337,""y"":87,""width"":303,""height"":391}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_28_Pro.jpg,252609,"{}",1,0,"{""name"":""rect"",""x"":14,""y"":96,""width"":235,""height"":342}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_29_Pro (2).jpg,237080,"{}",1,0,"{""name"":""rect"",""x"":1145,""y"":388,""width"":366,""height"":366}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_29_Pro.jpg,238422,"{}",1,0,"{""name"":""rect"",""x"":847,""y"":43,""width"":384,""height"":510}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_30_Pro.jpg,250896,"{}",1,0,"{""name"":""rect"",""x"":963,""y"":116,""width"":432,""height"":449}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_31_Pro.jpg,241498,"{}",1,0,"{""name"":""rect"",""x"":1348,""y"":199,""width"":437,""height"":437}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_32_Pro.jpg,233789,"{}",1,0,"{""name"":""rect"",""x"":1132,""y"":605,""width"":485,""height"":398}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_33_Pro.jpg,241766,"{}",1,0,"{""name"":""rect"",""x"":205,""y"":507,""width"":596,""height"":462}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_35_Pro.jpg,268729,"{}",1,0,"{""name"":""rect"",""x"":336,""y"":212,""width"":513,""height"":479}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_36_Pro.jpg,258962,"{}",1,0,"{""name"":""rect"",""x"":10,""y"":282,""width"":283,""height"":418}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_38_Pro.jpg,253552,"{}",1,0,"{""name"":""rect"",""x"":18,""y"":605,""width"":336,""height"":382}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_39_Pro.jpg,238015,"{}",1,0,"{""name"":""rect"",""x"":917,""y"":644,""width"":460,""height"":395}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_40_Pro.jpg,237666,"{}",1,0,"{""name"":""rect"",""x"":1174,""y"":619,""width"":423,""height"":360}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_41_Pro.jpg,248012,"{}",1,0,"{""name"":""rect"",""x"":957,""y"":99,""width"":467,""height"":533}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_43_Pro.jpg,245043,"{}",1,0,"{""name"":""rect"",""x"":1217,""y"":28,""width"":427,""height"":466}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_44_Pro.jpg,260621,"{}",1,0,"{""name"":""rect"",""x"":98,""y"":35,""width"":465,""height"":449}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_45_Pro.jpg,249519,"{}",1,0,"{""name"":""rect"",""x"":2,""y"":426,""width"":448,""height"":386}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_47_Pro.jpg,261695,"{}",1,0,"{""name"":""rect"",""x"":378,""y"":379,""width"":545,""height"":467}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_49_Pro.jpg,239911,"{}",1,0,"{""name"":""rect"",""x"":997,""y"":605,""width"":498,""height"":383}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_50_Pro.jpg,230463,"{}",1,0,"{""name"":""rect"",""x"":1009,""y"":170,""width"":514,""height"":553}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_51_Pro.jpg,273333,"{}",1,0,"{""name"":""rect"",""x"":286,""y"":88,""width"":484,""height"":497}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_52_Pro.jpg,259763,"{}",1,0,"{""name"":""rect"",""x"":14,""y"":212,""width"":390,""height"":402}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_54_Pro.jpg,256223,"{}",1,0,"{""name"":""rect"",""x"":198,""y"":537,""width"":318,""height"":325}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_55_Pro.jpg,242665,"{}",1,0,"{""name"":""rect"",""x"":550,""y"":667,""width"":377,""height"":347}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_56_Pro.jpg,240125,"{}",1,0,"{""name"":""rect"",""x"":500,""y"":740,""width"":417,""height"":288}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_57_Pro.jpg,230627,"{}",1,0,"{""name"":""rect"",""x"":965,""y"":851,""width"":433,""height"":213}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_32_58_Pro.jpg,238032,"{}",1,0,"{""name"":""rect"",""x"":1236,""y"":672,""width"":359,""height"":295}","{""Hand Gesture"":""Open Pinch ""}"
WIN_20240210_20_33_00_Pro.jpg,236955,"{}",1,0,"{""name"":""rect"",""x"":1293,""y"":479,""width"":351,""height"":341}","{""Hand Gesture"":""Open Pinch ""}"
